image_id,file_name,width,height,category_id,category_name,bbox,area,iscrowd,image_path
199,train/002145.jpg,750,563,5,fire,"[375.5, 414.5, 22.0, 58.65]",1290.2999999999995,0,./475_fire_train\images\train/002145.jpg
200,train/002148.jpg,495,375,5,fire,"[162.7, 83.9, 102.6, 232.7]",23875.020000000008,0,./475_fire_train\images\train/002148.jpg
200,train/002148.jpg,495,375,4,smoke,"[190.99, 0.0, 174.71, 120.32]",21021.107199999995,0,./475_fire_train\images\train/002148.jpg
201,train/002150.jpg,530,363,4,smoke,"[168.4, 230.2, 33.4, 24.6]",821.6400000000009,0,./475_fire_train\images\train/002150.jpg
201,train/002150.jpg,530,363,4,smoke,"[0.0, 2.18, 399.71, 219.22]",87624.4262,0,./475_fire_train\images\train/002150.jpg
201,train/002150.jpg,530,363,5,fire,"[178.83, 186.72, 89.47, 70.48]",6305.845599999999,0,./475_fire_train\images\train/002150.jpg
202,train/002157.jpg,310,206,7,person,"[55.05, 111.29, 15.41, 40.87]",629.8066999999998,0,./475_fire_train\images\train/002157.jpg
202,train/002157.jpg,310,206,5,fire,"[229.0, 98.36, 22.59, 21.14]",477.5526000000001,0,./475_fire_train\images\train/002157.jpg
202,train/002157.jpg,310,206,5,fire,"[204.1, 95.3, 20.6, 22.47]",462.88199999999983,0,./475_fire_train\images\train/002157.jpg
202,train/002157.jpg,310,206,7,person,"[37.91, 108.73, 16.76, 44.97]",753.6972,0,./475_fire_train\images\train/002157.jpg
202,train/002157.jpg,310,206,4,smoke,"[200.2, 0.48, 104.3, 138.02]",14395.486000000003,0,./475_fire_train\images\train/002157.jpg
202,train/002157.jpg,310,206,5,fire,"[220.03, 127.99, 12.87, 8.41]",108.23670000000018,0,./475_fire_train\images\train/002157.jpg
203,train/002163.jpg,493,355,7,person,"[57.16, 69.45, 135.5, 281.05]",38082.275,0,./475_fire_train\images\train/002163.jpg
203,train/002163.jpg,493,355,7,person,"[334.07, 112.16, 21.12, 55.89]",1180.3968000000007,0,./475_fire_train\images\train/002163.jpg
203,train/002163.jpg,493,355,7,person,"[388.01, 115.21, 32.92, 54.41]",1791.1772000000012,0,./475_fire_train\images\train/002163.jpg
203,train/002163.jpg,493,355,7,person,"[423.14, 118.28, 34.27, 58.3]",1997.9410000000025,0,./475_fire_train\images\train/002163.jpg
203,train/002163.jpg,493,355,5,fire,"[369.49, 133.88, 28.77, 17.88]",514.4075999999995,0,./475_fire_train\images\train/002163.jpg
203,train/002163.jpg,493,355,5,fire,"[412.43, 75.43, 64.97, 55.07]",3577.897899999998,0,./475_fire_train\images\train/002163.jpg
203,train/002163.jpg,493,355,4,smoke,"[0.0, 2.05, 423.2, 136.45]",57745.63999999999,0,./475_fire_train\images\train/002163.jpg
203,train/002163.jpg,493,355,5,fire,"[41.39, 131.3, 31.61, 7.98]",252.24779999999967,0,./475_fire_train\images\train/002163.jpg
203,train/002163.jpg,493,355,7,person,"[356.73, 113.4, 18.54, 53.72]",995.968799999998,0,./475_fire_train\images\train/002163.jpg
203,train/002163.jpg,493,355,5,fire,"[314.17, 140.71, 26.32, 9.16]",241.09119999999984,0,./475_fire_train\images\train/002163.jpg
203,train/002163.jpg,493,355,7,person,"[274.05, 113.73, 26.11, 56.4]",1472.6040000000005,0,./475_fire_train\images\train/002163.jpg
203,train/002163.jpg,493,355,5,fire,"[332.52, 52.05, 39.41, 62.35]",2457.213500000002,0,./475_fire_train\images\train/002163.jpg
203,train/002163.jpg,493,355,7,person,"[238.76, 119.82, 26.49, 50.33]",1333.2417000000007,0,./475_fire_train\images\train/002163.jpg
204,train/002168.jpg,425,291,7,person,"[158.2, 166.35, 19.5, 52.15]",1016.9250000000001,0,./475_fire_train\images\train/002168.jpg
204,train/002168.jpg,425,291,5,fire,"[218.58, 113.9, 31.12, 26.3]",818.4559999999989,0,./475_fire_train\images\train/002168.jpg
204,train/002168.jpg,425,291,5,fire,"[262.11, 140.4, 23.09, 17.3]",399.4569999999992,0,./475_fire_train\images\train/002168.jpg
204,train/002168.jpg,425,291,7,person,"[133.32, 167.06, 12.86, 27.03]",347.6058000000004,0,./475_fire_train\images\train/002168.jpg
204,train/002168.jpg,425,291,7,person,"[21.94, 81.3, 26.56, 33.6]",892.4160000000002,0,./475_fire_train\images\train/002168.jpg
204,train/002168.jpg,425,291,7,person,"[145.64, 167.77, 12.86, 27.03]",347.6058000000004,0,./475_fire_train\images\train/002168.jpg
204,train/002168.jpg,425,291,4,smoke,"[231.7, 2.5, 192.35, 131.3]",25255.555000000004,0,./475_fire_train\images\train/002168.jpg
204,train/002168.jpg,425,291,5,fire,"[384.9, 112.4, 17.81, 19.24]",342.6643999999997,0,./475_fire_train\images\train/002168.jpg
205,train/002177.jpg,500,318,7,person,"[106.58, 132.54, 9.08, 32.18]",292.19440000000003,0,./475_fire_train\images\train/002177.jpg
205,train/002177.jpg,500,318,5,fire,"[145.0, 126.4, 45.2, 83.8]",3787.7599999999984,0,./475_fire_train\images\train/002177.jpg
205,train/002177.jpg,500,318,5,fire,"[173.81, 213.47, 33.29, 29.83]",993.0407000000001,0,./475_fire_train\images\train/002177.jpg
205,train/002177.jpg,500,318,5,fire,"[185.97, 105.2, 134.43, 137.4]",18470.681999999993,0,./475_fire_train\images\train/002177.jpg
205,train/002177.jpg,500,318,4,smoke,"[105.7, 0.0, 245.57, 144.3]",35435.751000000004,0,./475_fire_train\images\train/002177.jpg
205,train/002177.jpg,500,318,5,fire,"[310.78, 223.8, 46.82, 9.2]",430.7439999999999,0,./475_fire_train\images\train/002177.jpg
206,train/01db9f46-3b61-4c1e-9440-b43984cdd93d.jpg,540,360,7,person,"[436.6, 127.8, 14.65, 49.63]",727.079499999999,0,./475_fire_train\images\train/01db9f46-3b61-4c1e-9440-b43984cdd93d.jpg
206,train/01db9f46-3b61-4c1e-9440-b43984cdd93d.jpg,540,360,4,smoke,"[257.8, 2.0, 191.0, 165.0]",31515.0,0,./475_fire_train\images\train/01db9f46-3b61-4c1e-9440-b43984cdd93d.jpg
206,train/01db9f46-3b61-4c1e-9440-b43984cdd93d.jpg,540,360,5,fire,"[279.01, 192.4, 20.39, 36.5]",744.2349999999994,0,./475_fire_train\images\train/01db9f46-3b61-4c1e-9440-b43984cdd93d.jpg
206,train/01db9f46-3b61-4c1e-9440-b43984cdd93d.jpg,540,360,5,fire,"[336.0, 166.7, 21.98, 42.6]",936.3480000000013,0,./475_fire_train\images\train/01db9f46-3b61-4c1e-9440-b43984cdd93d.jpg
206,train/01db9f46-3b61-4c1e-9440-b43984cdd93d.jpg,540,360,5,fire,"[352.3, 81.3, 64.3, 111.0]",7137.300000000002,0,./475_fire_train\images\train/01db9f46-3b61-4c1e-9440-b43984cdd93d.jpg
207,train/04bcff12-cf6d-41be-a132-9ab7a02d170e.jpg,600,594,5,fire,"[254.03, 262.4, 89.97, 126.2]",11354.214000000004,0,./475_fire_train\images\train/04bcff12-cf6d-41be-a132-9ab7a02d170e.jpg
207,train/04bcff12-cf6d-41be-a132-9ab7a02d170e.jpg,600,594,7,person,"[2.8, 402.89, 199.0, 191.11]",38030.89,0,./475_fire_train\images\train/04bcff12-cf6d-41be-a132-9ab7a02d170e.jpg
207,train/04bcff12-cf6d-41be-a132-9ab7a02d170e.jpg,600,594,4,smoke,"[3.0, 109.53, 260.31, 247.75]",64491.80249999999,0,./475_fire_train\images\train/04bcff12-cf6d-41be-a132-9ab7a02d170e.jpg
207,train/04bcff12-cf6d-41be-a132-9ab7a02d170e.jpg,600,594,4,smoke,"[581.11, 225.6, 18.89, 51.83]",979.0686999999996,0,./475_fire_train\images\train/04bcff12-cf6d-41be-a132-9ab7a02d170e.jpg
207,train/04bcff12-cf6d-41be-a132-9ab7a02d170e.jpg,600,594,5,fire,"[456.52, 334.64, 90.98, 49.76]",4527.1648000000005,0,./475_fire_train\images\train/04bcff12-cf6d-41be-a132-9ab7a02d170e.jpg
208,train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg,500,334,7,person,"[332.29, 210.64, 45.91, 80.26]",3684.736599999997,0,./475_fire_train\images\train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg
208,train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg,500,334,5,fire,"[78.97, 232.88, 24.32, 18.85]",458.432,0,./475_fire_train\images\train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg
208,train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg,500,334,7,person,"[441.32, 165.91, 56.83, 119.2]",6774.1359999999995,0,./475_fire_train\images\train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg
208,train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg,500,334,7,person,"[11.9, 166.04, 59.5, 130.36]",7756.42,0,./475_fire_train\images\train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg
208,train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg,500,334,4,smoke,"[228.4, 0.0, 271.6, 167.4]",45465.840000000004,0,./475_fire_train\images\train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg
208,train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg,500,334,5,fire,"[123.5, 173.03, 72.39, 56.16]",4065.422399999999,0,./475_fire_train\images\train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg
208,train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg,500,334,7,person,"[394.2, 165.3, 59.0, 121.6]",7174.399999999998,0,./475_fire_train\images\train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg
208,train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg,500,334,7,person,"[284.4, 198.13, 48.67, 91.67]",4461.578900000002,0,./475_fire_train\images\train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg
208,train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg,500,334,4,smoke,"[0.0, 0.0, 225.4, 224.2]",50534.68,0,./475_fire_train\images\train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg
208,train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg,500,334,5,fire,"[96.7, 256.04, 45.51, 38.46]",1750.3145999999992,0,./475_fire_train\images\train/092fb11b-48ee-4c6a-9620-b29899eac8a8.jpg
209,train/0bb3c0c6-744d-4b31-be3f-d0cdbc844de1.jpg,400,266,5,fire,"[201.19, 146.95, 11.01, 7.15]",78.72149999999999,0,./475_fire_train\images\train/0bb3c0c6-744d-4b31-be3f-d0cdbc844de1.jpg
209,train/0bb3c0c6-744d-4b31-be3f-d0cdbc844de1.jpg,400,266,5,fire,"[70.45, 114.06, 28.39, 14.56]",413.3584000000001,0,./475_fire_train\images\train/0bb3c0c6-744d-4b31-be3f-d0cdbc844de1.jpg
209,train/0bb3c0c6-744d-4b31-be3f-d0cdbc844de1.jpg,400,266,5,fire,"[185.32, 54.67, 79.93, 55.84]",4463.291200000001,0,./475_fire_train\images\train/0bb3c0c6-744d-4b31-be3f-d0cdbc844de1.jpg
209,train/0bb3c0c6-744d-4b31-be3f-d0cdbc844de1.jpg,400,266,5,fire,"[112.4, 93.7, 79.5, 64.8]",5151.599999999999,0,./475_fire_train\images\train/0bb3c0c6-744d-4b31-be3f-d0cdbc844de1.jpg
209,train/0bb3c0c6-744d-4b31-be3f-d0cdbc844de1.jpg,400,266,5,fire,"[25.3, 108.0, 49.6, 19.72]",978.1120000000001,0,./475_fire_train\images\train/0bb3c0c6-744d-4b31-be3f-d0cdbc844de1.jpg
209,train/0bb3c0c6-744d-4b31-be3f-d0cdbc844de1.jpg,400,266,5,fire,"[15.33, 134.8, 69.17, 29.7]",2054.3489999999993,0,./475_fire_train\images\train/0bb3c0c6-744d-4b31-be3f-d0cdbc844de1.jpg
209,train/0bb3c0c6-744d-4b31-be3f-d0cdbc844de1.jpg,400,266,5,fire,"[31.6, 125.83, 14.49, 10.54]",152.72460000000012,0,./475_fire_train\images\train/0bb3c0c6-744d-4b31-be3f-d0cdbc844de1.jpg
210,train/0d3f3df9-6e0b-4ad7-adb0-3d19f7d07bf5.jpg,500,492,5,fire,"[301.96, 318.43, 65.94, 45.87]",3024.6678,0,./475_fire_train\images\train/0d3f3df9-6e0b-4ad7-adb0-3d19f7d07bf5.jpg
210,train/0d3f3df9-6e0b-4ad7-adb0-3d19f7d07bf5.jpg,500,492,7,person,"[30.88, 292.76, 35.08, 68.32]",2396.6656,0,./475_fire_train\images\train/0d3f3df9-6e0b-4ad7-adb0-3d19f7d07bf5.jpg
210,train/0d3f3df9-6e0b-4ad7-adb0-3d19f7d07bf5.jpg,500,492,5,fire,"[190.7, 355.2, 34.7, 28.23]",979.5810000000012,0,./475_fire_train\images\train/0d3f3df9-6e0b-4ad7-adb0-3d19f7d07bf5.jpg
210,train/0d3f3df9-6e0b-4ad7-adb0-3d19f7d07bf5.jpg,500,492,5,fire,"[162.94, 187.01, 101.96, 155.69]",15874.152399999997,0,./475_fire_train\images\train/0d3f3df9-6e0b-4ad7-adb0-3d19f7d07bf5.jpg
210,train/0d3f3df9-6e0b-4ad7-adb0-3d19f7d07bf5.jpg,500,492,5,fire,"[248.3, 412.2, 45.9, 21.0]",963.8999999999995,0,./475_fire_train\images\train/0d3f3df9-6e0b-4ad7-adb0-3d19f7d07bf5.jpg
210,train/0d3f3df9-6e0b-4ad7-adb0-3d19f7d07bf5.jpg,500,492,4,smoke,"[3.71, 0.0, 461.2, 354.32]",163412.38400000002,0,./475_fire_train\images\train/0d3f3df9-6e0b-4ad7-adb0-3d19f7d07bf5.jpg
211,train/0e84c5fb-e467-4840-91cb-da0f408d03b5.jpg,694,465,4,smoke,"[368.9, 0.0, 322.8, 337.9]",109074.12000000001,0,./475_fire_train\images\train/0e84c5fb-e467-4840-91cb-da0f408d03b5.jpg
211,train/0e84c5fb-e467-4840-91cb-da0f408d03b5.jpg,694,465,5,fire,"[404.8, 416.9, 28.33, 15.95]",451.863500000001,0,./475_fire_train\images\train/0e84c5fb-e467-4840-91cb-da0f408d03b5.jpg
211,train/0e84c5fb-e467-4840-91cb-da0f408d03b5.jpg,694,465,5,fire,"[443.92, 276.5, 76.08, 154.7]",11769.575999999997,0,./475_fire_train\images\train/0e84c5fb-e467-4840-91cb-da0f408d03b5.jpg
212,train/0ef48d6f-4c61-4c86-914f-7a6a2b70759a.jpg,600,338,4,smoke,"[233.29, 39.6, 197.31, 184.44]",36391.856400000004,0,./475_fire_train\images\train/0ef48d6f-4c61-4c86-914f-7a6a2b70759a.jpg
212,train/0ef48d6f-4c61-4c86-914f-7a6a2b70759a.jpg,600,338,5,fire,"[103.19, 263.1, 102.91, 44.1]",4538.3309999999965,0,./475_fire_train\images\train/0ef48d6f-4c61-4c86-914f-7a6a2b70759a.jpg
212,train/0ef48d6f-4c61-4c86-914f-7a6a2b70759a.jpg,600,338,5,fire,"[78.7, 282.4, 29.16, 17.1]",498.6360000000006,0,./475_fire_train\images\train/0ef48d6f-4c61-4c86-914f-7a6a2b70759a.jpg
212,train/0ef48d6f-4c61-4c86-914f-7a6a2b70759a.jpg,600,338,5,fire,"[244.33, 209.66, 16.92, 14.63]",247.53959999999975,0,./475_fire_train\images\train/0ef48d6f-4c61-4c86-914f-7a6a2b70759a.jpg
212,train/0ef48d6f-4c61-4c86-914f-7a6a2b70759a.jpg,600,338,5,fire,"[319.1, 203.98, 85.9, 26.42]",2269.478000000001,0,./475_fire_train\images\train/0ef48d6f-4c61-4c86-914f-7a6a2b70759a.jpg
212,train/0ef48d6f-4c61-4c86-914f-7a6a2b70759a.jpg,600,338,5,fire,"[140.37, 240.8, 26.43, 27.03]",714.4028999999995,0,./475_fire_train\images\train/0ef48d6f-4c61-4c86-914f-7a6a2b70759a.jpg
213,train/10be9050-d98e-42f4-9bd8-8e2184d9024e.jpg,640,537,5,fire,"[115.81, 369.1, 56.89, 84.0]",4778.759999999998,0,./475_fire_train\images\train/10be9050-d98e-42f4-9bd8-8e2184d9024e.jpg
213,train/10be9050-d98e-42f4-9bd8-8e2184d9024e.jpg,640,537,4,smoke,"[105.32, 0.0, 534.68, 407.58]",217924.87440000003,0,./475_fire_train\images\train/10be9050-d98e-42f4-9bd8-8e2184d9024e.jpg
214,train/12a473aa-909b-444a-af59-353a7ac44a93.jpg,400,266,5,fire,"[129.6, 217.1, 25.99, 10.79]",280.4320999999999,0,./475_fire_train\images\train/12a473aa-909b-444a-af59-353a7ac44a93.jpg
214,train/12a473aa-909b-444a-af59-353a7ac44a93.jpg,400,266,5,fire,"[175.53, 167.5, 54.07, 6.9]",373.08300000000025,0,./475_fire_train\images\train/12a473aa-909b-444a-af59-353a7ac44a93.jpg
214,train/12a473aa-909b-444a-af59-353a7ac44a93.jpg,400,266,5,fire,"[111.4, 221.6, 16.47, 8.21]",135.21870000000013,0,./475_fire_train\images\train/12a473aa-909b-444a-af59-353a7ac44a93.jpg
214,train/12a473aa-909b-444a-af59-353a7ac44a93.jpg,400,266,5,fire,"[73.3, 160.1, 81.86, 57.14]",4677.480400000001,0,./475_fire_train\images\train/12a473aa-909b-444a-af59-353a7ac44a93.jpg
214,train/12a473aa-909b-444a-af59-353a7ac44a93.jpg,400,266,4,smoke,"[0.0, 0.0, 393.7, 158.6]",62440.81999999999,0,./475_fire_train\images\train/12a473aa-909b-444a-af59-353a7ac44a93.jpg
214,train/12a473aa-909b-444a-af59-353a7ac44a93.jpg,400,266,5,fire,"[109.7, 116.3, 57.6, 59.35]",3418.560000000001,0,./475_fire_train\images\train/12a473aa-909b-444a-af59-353a7ac44a93.jpg
214,train/12a473aa-909b-444a-af59-353a7ac44a93.jpg,400,266,5,fire,"[198.1, 123.7, 66.2, 75.3]",4984.8600000000015,0,./475_fire_train\images\train/12a473aa-909b-444a-af59-353a7ac44a93.jpg
215,train/13518571.jpg,600,399,4,smoke,"[38.7, 0.0, 420.5, 140.1]",58912.049999999996,0,./475_fire_train\images\train/13518571.jpg
215,train/13518571.jpg,600,399,7,person,"[200.9, 260.5, 47.1, 81.49]",3838.179,0,./475_fire_train\images\train/13518571.jpg
215,train/13518571.jpg,600,399,7,person,"[582.77, 238.33, 16.89, 48.69]",822.3740999999989,0,./475_fire_train\images\train/13518571.jpg
215,train/13518571.jpg,600,399,4,smoke,"[486.72, 126.5, 68.48, 63.46]",4345.740800000001,0,./475_fire_train\images\train/13518571.jpg
215,train/13518571.jpg,600,399,5,fire,"[468.27, 33.31, 71.78, 130.41]",9360.829799999996,0,./475_fire_train\images\train/13518571.jpg
215,train/13518571.jpg,600,399,4,smoke,"[462.4, 0.0, 91.1, 33.3]",3033.6300000000006,0,./475_fire_train\images\train/13518571.jpg
216,train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg,950,619,7,person,"[582.81, 448.92, 57.16, 161.17]",9212.477200000014,0,./475_fire_train\images\train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg
216,train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg,950,619,5,fire,"[618.87, 300.77, 63.93, 54.04]",3454.7771999999986,0,./475_fire_train\images\train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg
216,train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg,950,619,5,fire,"[482.3, 452.1, 19.64, 26.33]",517.1211999999994,0,./475_fire_train\images\train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg
216,train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg,950,619,7,person,"[149.99, 424.82, 25.95, 56.06]",1454.7569999999994,0,./475_fire_train\images\train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg
216,train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg,950,619,7,person,"[636.07, 479.48, 94.29, 139.0]",13106.309999999994,0,./475_fire_train\images\train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg
216,train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg,950,619,5,fire,"[495.4, 452.1, 29.72, 33.38]",992.0536000000008,0,./475_fire_train\images\train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg
216,train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg,950,619,5,fire,"[559.0, 455.1, 27.62, 28.37]",783.5794000000003,0,./475_fire_train\images\train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg
216,train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg,950,619,5,fire,"[519.6, 453.1, 30.73, 38.43]",1180.953899999999,0,./475_fire_train\images\train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg
216,train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg,950,619,4,smoke,"[14.7, 0.0, 699.7, 466.79]",326612.963,0,./475_fire_train\images\train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg
216,train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg,950,619,5,fire,"[549.9, 492.42, 24.62, 17.28]",425.4335999999994,0,./475_fire_train\images\train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg
216,train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg,950,619,5,fire,"[701.11, 485.4, 41.79, 26.3]",1099.0769999999995,0,./475_fire_train\images\train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg
216,train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg,950,619,5,fire,"[363.4, 417.8, 38.75, 33.39]",1293.8624999999995,0,./475_fire_train\images\train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg
216,train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg,950,619,5,fire,"[560.0, 365.36, 54.92, 45.46]",2496.6631999999972,0,./475_fire_train\images\train/14d572f9-e7c2-4304-a55a-51f9b6152bc6.jpg
217,train/15d334c9-9d56-4976-853b-12bf7e182ed5.jpg,1080,653,5,fire,"[686.19, 473.27, 78.71, 36.13]",2843.792299999997,0,./475_fire_train\images\train/15d334c9-9d56-4976-853b-12bf7e182ed5.jpg
217,train/15d334c9-9d56-4976-853b-12bf7e182ed5.jpg,1080,653,4,smoke,"[289.17, 7.9, 787.33, 380.7]",299736.531,0,./475_fire_train\images\train/15d334c9-9d56-4976-853b-12bf7e182ed5.jpg
217,train/15d334c9-9d56-4976-853b-12bf7e182ed5.jpg,1080,653,7,person,"[83.38, 256.89, 120.92, 388.08]",46926.63360000001,0,./475_fire_train\images\train/15d334c9-9d56-4976-853b-12bf7e182ed5.jpg
217,train/15d334c9-9d56-4976-853b-12bf7e182ed5.jpg,1080,653,5,fire,"[656.45, 234.6, 157.85, 142.9]",22556.76499999999,0,./475_fire_train\images\train/15d334c9-9d56-4976-853b-12bf7e182ed5.jpg
217,train/15d334c9-9d56-4976-853b-12bf7e182ed5.jpg,1080,653,5,fire,"[320.14, 381.79, 74.69, 53.35]",3984.711499999997,0,./475_fire_train\images\train/15d334c9-9d56-4976-853b-12bf7e182ed5.jpg
217,train/15d334c9-9d56-4976-853b-12bf7e182ed5.jpg,1080,653,7,person,"[52.4, 244.54, 156.6, 371.96]",58248.936,0,./475_fire_train\images\train/15d334c9-9d56-4976-853b-12bf7e182ed5.jpg
217,train/15d334c9-9d56-4976-853b-12bf7e182ed5.jpg,1080,653,5,fire,"[574.56, 336.09, 78.74, 40.41]",3181.8834000000024,0,./475_fire_train\images\train/15d334c9-9d56-4976-853b-12bf7e182ed5.jpg
217,train/15d334c9-9d56-4976-853b-12bf7e182ed5.jpg,1080,653,7,person,"[164.25, 260.12, 120.92, 388.08]",46926.63360000001,0,./475_fire_train\images\train/15d334c9-9d56-4976-853b-12bf7e182ed5.jpg
218,train/185e2d9a-cca3-4f4f-bb0f-2f0b58cb71ae.jpg,500,334,5,fire,"[157.18, 166.0, 37.92, 37.4]",1418.2079999999999,0,./475_fire_train\images\train/185e2d9a-cca3-4f4f-bb0f-2f0b58cb71ae.jpg
218,train/185e2d9a-cca3-4f4f-bb0f-2f0b58cb71ae.jpg,500,334,4,smoke,"[314.63, 199.6, 68.47, 23.56]",1613.1532000000009,0,./475_fire_train\images\train/185e2d9a-cca3-4f4f-bb0f-2f0b58cb71ae.jpg
218,train/185e2d9a-cca3-4f4f-bb0f-2f0b58cb71ae.jpg,500,334,5,fire,"[150.8, 228.26, 13.4, 12.94]",173.39599999999967,0,./475_fire_train\images\train/185e2d9a-cca3-4f4f-bb0f-2f0b58cb71ae.jpg
218,train/185e2d9a-cca3-4f4f-bb0f-2f0b58cb71ae.jpg,500,334,5,fire,"[234.03, 225.0, 10.77, 15.1]",162.6270000000001,0,./475_fire_train\images\train/185e2d9a-cca3-4f4f-bb0f-2f0b58cb71ae.jpg
218,train/185e2d9a-cca3-4f4f-bb0f-2f0b58cb71ae.jpg,500,334,4,smoke,"[154.8, 0.0, 344.5, 176.8]",60907.600000000006,0,./475_fire_train\images\train/185e2d9a-cca3-4f4f-bb0f-2f0b58cb71ae.jpg
218,train/185e2d9a-cca3-4f4f-bb0f-2f0b58cb71ae.jpg,500,334,5,fire,"[209.8, 159.33, 47.5, 43.17]",2050.5749999999994,0,./475_fire_train\images\train/185e2d9a-cca3-4f4f-bb0f-2f0b58cb71ae.jpg
219,train/18a3ffff-45be-4721-b778-fc43e1081708.jpg,337,292,4,smoke,"[0.0, 0.0, 101.2, 144.1]",14582.92,0,./475_fire_train\images\train/18a3ffff-45be-4721-b778-fc43e1081708.jpg
219,train/18a3ffff-45be-4721-b778-fc43e1081708.jpg,337,292,5,fire,"[71.3, 40.4, 106.0, 77.5]",8215.000000000002,0,./475_fire_train\images\train/18a3ffff-45be-4721-b778-fc43e1081708.jpg
220,train/1_44.jpg,1050,788,5,fire,"[291.43, 463.33, 109.37, 52.37]",5727.7069000000065,0,./475_fire_train\images\train/1_44.jpg
220,train/1_44.jpg,1050,788,5,fire,"[842.89, 491.4, 72.61, 86.31]",6266.969100000006,0,./475_fire_train\images\train/1_44.jpg
220,train/1_44.jpg,1050,788,5,fire,"[665.87, 458.56, 100.14, 89.64]",8976.549600000004,0,./475_fire_train\images\train/1_44.jpg
220,train/1_44.jpg,1050,788,5,fire,"[440.48, 447.11, 76.5, 64.53]",4936.544999999998,0,./475_fire_train\images\train/1_44.jpg
220,train/1_44.jpg,1050,788,4,smoke,"[1.3, 0.0, 247.1, 567.5]",140229.25,0,./475_fire_train\images\train/1_44.jpg
220,train/1_44.jpg,1050,788,4,smoke,"[259.0, 0.0, 663.0, 482.3]",319764.9,0,./475_fire_train\images\train/1_44.jpg
221,train/1_59.jpg,300,214,5,fire,"[183.28, 92.7, 23.32, 17.1]",398.77199999999976,0,./475_fire_train\images\train/1_59.jpg
221,train/1_59.jpg,300,214,5,fire,"[114.8, 67.7, 28.6, 40.53]",1159.1580000000004,0,./475_fire_train\images\train/1_59.jpg
221,train/1_59.jpg,300,214,7,person,"[235.6, 177.48, 15.36, 36.23]",556.4928000000008,0,./475_fire_train\images\train/1_59.jpg
221,train/1_59.jpg,300,214,5,fire,"[131.19, 119.36, 15.61, 6.64]",103.6504000000001,0,./475_fire_train\images\train/1_59.jpg
221,train/1_59.jpg,300,214,7,person,"[226.46, 177.87, 11.36, 33.89]",384.99039999999934,0,./475_fire_train\images\train/1_59.jpg
221,train/1_59.jpg,300,214,4,smoke,"[102.6, 0.0, 181.3, 105.3]",19090.89,0,./475_fire_train\images\train/1_59.jpg
221,train/1_59.jpg,300,214,5,fire,"[139.91, 66.0, 44.89, 43.97]",1973.8133000000007,0,./475_fire_train\images\train/1_59.jpg
221,train/1_59.jpg,300,214,4,smoke,"[212.9, 143.0, 40.8, 49.65]",2025.7199999999993,0,./475_fire_train\images\train/1_59.jpg
222,train/1_89.jpg,960,640,5,fire,"[476.0, 185.01, 28.8, 87.01]",2505.888000000001,0,./475_fire_train\images\train/1_89.jpg
